anchor_id,selected_k,split,branch,num_samples,median_response_cosine,q25_response_cosine,contact_mode_purity,matrix
9829,3,hold_eps003,1,11,0.9999999938322242,0.9999999886641016,1.0,"[[-0.3190934930660703,0.313247883090509,0.17941577622589114,0.10371707283844196,-0.0012472489247598174,0.20787854154334984],[-1.3640936905871914,1.3350004175557653,0.7678517151236361,0.4417243231462015,-0.004028476052129061,0.8881604149286704],[-0.3567932077674868,0.3488478999543984,0.2009096876362948,0.11540297893988574,-0.0009471003177643746,0.23226617609234143]]"
9829,3,hold_eps003,2,10,0.9999999924248506,0.9999998104933774,1.0,"[[0.24371743571640664,-0.39613375751128016,-0.2679161168049284,-0.08954778964983928,0.03696945900243413,-0.1619456065562211],[1.0369615068871763,-1.6916793398956431,-1.1407183313678684,-0.3827666198555485,0.15898519189573046,-0.6896435426309174],[0.27082956096577754,-0.4423347740731993,-0.2979933905919552,-0.10011341685550201,0.0416617001976147,-0.1801672622787474]]"
9829,3,hold_eps010,0,86,0.9999310890170942,0.99959280697354,0.8372093023255814,"[[0.0003696522318400727,5.542744176489636e-05,-0.00011952559727172526,6.454884600221038e-05,-0.00022447287183593025,-0.0002042012706721721],[0.001515249050339863,0.00024263061690643476,-0.0004737747688317517,0.00028983169488986277,-0.0009159764731518289,-0.0008141713319170439],[0.00038412694576430074,5.391904760602553e-05,-0.0001205746824903269,7.839599476275276e-05,-0.0002302905565368953,-0.0002018745985073855]]"
9829,3,hold_eps010,1,2,0.9999997959583862,0.9999997044807393,1.0,"[[-0.3190934930660703,0.313247883090509,0.17941577622589114,0.10371707283844196,-0.0012472489247598174,0.20787854154334984],[-1.3640936905871914,1.3350004175557653,0.7678517151236361,0.4417243231462015,-0.004028476052129061,0.8881604149286704],[-0.3567932077674868,0.3488478999543984,0.2009096876362948,0.11540297893988574,-0.0009471003177643746,0.23226617609234143]]"
9829,3,hold_eps010,2,4,0.9999999462033211,0.9999998334953311,1.0,"[[0.24371743571640664,-0.39613375751128016,-0.2679161168049284,-0.08954778964983928,0.03696945900243413,-0.1619456065562211],[1.0369615068871763,-1.6916793398956431,-1.1407183313678684,-0.3827666198555485,0.15898519189573046,-0.6896435426309174],[0.27082956096577754,-0.4423347740731993,-0.2979933905919552,-0.10011341685550201,0.0416617001976147,-0.1801672622787474]]"
11030,6,train_eps003,0,33,0.9999995888413337,0.9999986776641541,1.0,"[[0.5043472818863778,0.4580086737743826,1.4738533063221149,-0.6034586732397837,-1.57278458019075,0.9548213187030686],[-0.34538953280927087,-0.3218737051653766,-1.0444668458761734,0.42725213632071857,1.1060926392129249,-0.6785963033607799],[0.128047976943434,0.11058612243456815,0.35562656627254957,-0.14464960532532792,-0.38300866690670277,0.22830748038455495]]"
11030,6,train_eps003,1,72,0.9789876457083968,0.9575852046726155,1.0,"[[0.002605581928448369,0.0012704152938452925,-0.00159515633368409,0.0007926938013409156,-0.00034126256561834356,0.000978184655693743],[0.007916237568511888,-1.5810993873658702e-05,-0.0019526438108149356,0.0014632880201295635,-0.002957205794329613,-0.0021159720838728456],[0.007346398599517658,0.0010393761011746082,-0.0026448469997516722,0.0009844747236193638,-0.004623203487192259,-0.006506203637295647]]"
11030,6,train_eps003,2,35,0.9999995722302113,0.9999984437877378,0.9714285714285714,"[[-1.8536812462198449,-1.1341562120554562,-0.029863307710100234,0.14877960301760002,0.3001288392590913,-0.904921045319876],[1.3179180830089452,0.8017787698456883,0.018213732342344812,-0.10313664600160154,-0.2178156277686586,0.6336730042780537],[-0.4407664555197484,-0.27386431858452415,-0.00930603561995435,0.03700396141973935,0.07056776873200714,-0.2210586014284636]]"
11030,6,train_eps003,3,78,0.9775292161312503,0.947068962238027,1.0,"[[0.005429111301037458,-0.0004206036775557115,-0.001181486858059482,-0.00121191098241652,-0.0012102377699852662,-0.0029001797184359905],[0.00874537679133811,-0.0001297658751685061,-0.0023845466656661255,0.0005301225453750725,-0.004009824538950445,-0.0037179404465457256],[0.005243441027685049,0.0008080770242925504,-0.0017505905476762633,0.00332281214265897,-0.0018935685649960545,-0.0020088351894253643]]"
11030,6,train_eps003,4,38,0.9999995955280725,0.9999991005715813,1.0,"[[1.1923701029574616,0.9049601051116312,-1.5745749757601821,0.6712540116931676,1.0871682499441968,-0.3281809658279537],[-0.8319114686235755,-0.6372905279332011,1.1072152811930274,-0.47182255231818043,-0.7715621210418702,0.22711966452187954],[0.2943247549743661,0.21928358259469719,-0.3832845442217457,0.16276034162318573,0.2593499631231164,-0.08089804451633935]]"
11030,6,train_eps003,5,64,0.9807427833164057,0.9503776758022191,1.0,"[[0.00046940322529283974,0.00273484544705215,-0.0028708002246044676,0.002920540181272147,-0.002032118072081494,-0.0011224379203371875],[0.006887554504952054,0.0005184321283209125,-0.0026611530256249647,0.0026970485989880793,-0.003157297825264109,-0.0034830245744266602],[0.009005388107279693,-0.00025376047061152247,-0.001768711368545708,-0.001052756894027897,-0.0033533687933448983,-0.0011485130249539854]]"
11030,6,hold_eps003,0,12,0.9999997675934793,0.9999995185440002,1.0,"[[0.5043472818863778,0.4580086737743826,1.4738533063221149,-0.6034586732397837,-1.57278458019075,0.9548213187030686],[-0.34538953280927087,-0.3218737051653766,-1.0444668458761734,0.42725213632071857,1.1060926392129249,-0.6785963033607799],[0.128047976943434,0.11058612243456815,0.35562656627254957,-0.14464960532532792,-0.38300866690670277,0.22830748038455495]]"
11030,6,hold_eps003,1,25,0.9897261650642097,0.960162990712599,1.0,"[[0.002605581928448369,0.0012704152938452925,-0.00159515633368409,0.0007926938013409156,-0.00034126256561834356,0.000978184655693743],[0.007916237568511888,-1.5810993873658702e-05,-0.0019526438108149356,0.0014632880201295635,-0.002957205794329613,-0.0021159720838728456],[0.007346398599517658,0.0010393761011746082,-0.0026448469997516722,0.0009844747236193638,-0.004623203487192259,-0.006506203637295647]]"
11030,6,hold_eps003,2,11,0.9999991485916485,0.9999750055295042,1.0,"[[-1.8536812462198449,-1.1341562120554562,-0.029863307710100234,0.14877960301760002,0.3001288392590913,-0.904921045319876],[1.3179180830089452,0.8017787698456883,0.018213732342344812,-0.10313664600160154,-0.2178156277686586,0.6336730042780537],[-0.4407664555197484,-0.27386431858452415,-0.00930603561995435,0.03700396141973935,0.07056776873200714,-0.2210586014284636]]"
11030,6,hold_eps003,3,25,0.9635740086658563,0.9233478853134195,1.0,"[[0.005429111301037458,-0.0004206036775557115,-0.001181486858059482,-0.00121191098241652,-0.0012102377699852662,-0.0029001797184359905],[0.00874537679133811,-0.0001297658751685061,-0.0023845466656661255,0.0005301225453750725,-0.004009824538950445,-0.0037179404465457256],[0.005243441027685049,0.0008080770242925504,-0.0017505905476762633,0.00332281214265897,-0.0018935685649960545,-0.0020088351894253643]]"
11030,6,hold_eps003,4,6,0.9999988007287406,0.9999952807783741,1.0,"[[1.1923701029574616,0.9049601051116312,-1.5745749757601821,0.6712540116931676,1.0871682499441968,-0.3281809658279537],[-0.8319114686235755,-0.6372905279332011,1.1072152811930274,-0.47182255231818043,-0.7715621210418702,0.22711966452187954],[0.2943247549743661,0.21928358259469719,-0.3832845442217457,0.16276034162318573,0.2593499631231164,-0.08089804451633935]]"
11030,6,hold_eps003,5,13,0.9761474230464813,0.9137884318472431,1.0,"[[0.00046940322529283974,0.00273484544705215,-0.0028708002246044676,0.002920540181272147,-0.002032118072081494,-0.0011224379203371875],[0.006887554504952054,0.0005184321283209125,-0.0026611530256249647,0.0026970485989880793,-0.003157297825264109,-0.0034830245744266602],[0.009005388107279693,-0.00025376047061152247,-0.001768711368545708,-0.001052756894027897,-0.0033533687933448983,-0.0011485130249539854]]"
11030,6,hold_eps010,0,5,0.9999969672609255,0.999985035328979,1.0,"[[0.5043472818863778,0.4580086737743826,1.4738533063221149,-0.6034586732397837,-1.57278458019075,0.9548213187030686],[-0.34538953280927087,-0.3218737051653766,-1.0444668458761734,0.42725213632071857,1.1060926392129249,-0.6785963033607799],[0.128047976943434,0.11058612243456815,0.35562656627254957,-0.14464960532532792,-0.38300866690670277,0.22830748038455495]]"
11030,6,hold_eps010,1,26,0.9792562432295315,0.8789848980566606,0.9615384615384616,"[[0.002605581928448369,0.0012704152938452925,-0.00159515633368409,0.0007926938013409156,-0.00034126256561834356,0.000978184655693743],[0.007916237568511888,-1.5810993873658702e-05,-0.0019526438108149356,0.0014632880201295635,-0.002957205794329613,-0.0021159720838728456],[0.007346398599517658,0.0010393761011746082,-0.0026448469997516722,0.0009844747236193638,-0.004623203487192259,-0.006506203637295647]]"
11030,6,hold_eps010,2,2,0.999996104759899,0.9999960257181401,1.0,"[[-1.8536812462198449,-1.1341562120554562,-0.029863307710100234,0.14877960301760002,0.3001288392590913,-0.904921045319876],[1.3179180830089452,0.8017787698456883,0.018213732342344812,-0.10313664600160154,-0.2178156277686586,0.6336730042780537],[-0.4407664555197484,-0.27386431858452415,-0.00930603561995435,0.03700396141973935,0.07056776873200714,-0.2210586014284636]]"
11030,6,hold_eps010,3,31,0.9602712790815202,0.829308737843893,0.8387096774193549,"[[0.005429111301037458,-0.0004206036775557115,-0.001181486858059482,-0.00121191098241652,-0.0012102377699852662,-0.0029001797184359905],[0.00874537679133811,-0.0001297658751685061,-0.0023845466656661255,0.0005301225453750725,-0.004009824538950445,-0.0037179404465457256],[0.005243441027685049,0.0008080770242925504,-0.0017505905476762633,0.00332281214265897,-0.0018935685649960545,-0.0020088351894253643]]"
11030,6,hold_eps010,4,1,0.9997812960225766,0.9997812960225766,1.0,"[[1.1923701029574616,0.9049601051116312,-1.5745749757601821,0.6712540116931676,1.0871682499441968,-0.3281809658279537],[-0.8319114686235755,-0.6372905279332011,1.1072152811930274,-0.47182255231818043,-0.7715621210418702,0.22711966452187954],[0.2943247549743661,0.21928358259469719,-0.3832845442217457,0.16276034162318573,0.2593499631231164,-0.08089804451633935]]"
11030,6,hold_eps010,5,27,0.9699223249856488,0.695761845295845,0.7407407407407407,"[[0.00046940322529283974,0.00273484544705215,-0.0028708002246044676,0.002920540181272147,-0.002032118072081494,-0.0011224379203371875],[0.006887554504952054,0.0005184321283209125,-0.0026611530256249647,0.0026970485989880793,-0.003157297825264109,-0.0034830245744266602],[0.009005388107279693,-0.00025376047061152247,-0.001768711368545708,-0.001052756894027897,-0.0033533687933448983,-0.0011485130249539854]]"
11438,6,train_eps003,0,45,0.9999993627649435,0.9999990131376179,0.9777777777777777,"[[0.0011657828578263449,-0.000735227462013504,-0.001832716357826006,0.0007637583774622192,-0.000489157979118466,0.00020886020314666022],[0.004420350599153865,-0.0028121085996702547,-0.006956475320005549,0.0028762035528862953,-0.0018533193110403094,0.0007974879008263192],[0.000788127496107475,-0.0005060820915062883,-0.0012443681897726375,0.0005101139167487881,-0.0003300899894859763,0.00014478866421749646]]"
11438,6,train_eps003,1,60,0.9999987687360249,0.9999954679821802,0.8666666666666667,"[[0.036550075566219274,0.010849013585698277,0.024947376765647906,-0.0486502998665838,-0.013550421815522377,-0.013999984385265217],[0.13644574501624437,0.041610336215154704,0.0949424247080706,-0.183992267504059,-0.050905728268983264,-0.052351373910692375],[0.02387703532945833,0.00755164257348056,0.01705656158886542,-0.03278436521710025,-0.008984869577614008,-0.009181090489990938]]"
11438,6,train_eps003,2,28,0.9999912785880137,0.9999875530159952,1.0,"[[0.0018525776524702916,-0.003078745300676268,0.004845344849372576,-0.001635843180275849,0.0037926084887699688,-0.0002803934754459524],[0.007127827073873879,-0.01198705060136713,0.01926290369439153,-0.006787688649530345,0.014823963444193731,-0.001176456987891871],[0.00129993900705508,-0.002219231169890719,0.0036610995245593887,-0.0013561307652766627,0.002755983330547111,-0.00023947562208969]]"
11438,6,train_eps003,3,85,0.9999988160598893,0.9999964751887276,0.8235294117647058,"[[-0.025965235516065072,-0.023475577913286298,0.031990068867856096,0.04715773520613786,-0.016570808130216334,-0.014672030210855004],[-0.09812746572073447,-0.08943613729725561,0.12107465869031386,0.17728914647716443,-0.06183706632180249,-0.05530544714607749],[-0.017466356857721178,-0.016093884176641125,0.02159284689178677,0.03133181968883571,-0.010817103983585919,-0.009807681615092372]]"
11438,6,train_eps003,4,66,0.9999984079811561,0.9999964714995273,0.9090909090909091,"[[-0.008318657197852311,0.027304670285463094,-0.05777538685689324,0.004238709462482445,0.014689123653609438,0.02234961436562127],[-0.03215801706048725,0.10299064078345184,-0.21873158815840207,0.015767972693085,0.05516564662341829,0.0841029254434175],[-0.0059052450940535895,0.0182852174323195,-0.039031133212293984,0.0027425336928730737,0.009736382075881948,0.014878738743626817]]"
11438,6,train_eps003,5,36,0.9999961068439489,0.9999912632810186,1.0,"[[-0.0009086596223904713,0.0029141232502880757,-0.003878984824417719,0.00432686996834496,-0.0070947240110111895,0.000677665270816628],[-0.003823313297111159,0.011596086609749307,-0.014750191161333892,0.016790168533564808,-0.027821156219486855,0.0025997895378465016],[-0.000776561425278028,0.0022053975288907975,-0.002646368419199748,0.0030953696525633312,-0.005198629136749265,0.0004714066030626815]]"
11438,6,hold_eps003,0,9,0.9999606457001563,0.9999414505806317,0.7777777777777778,"[[0.0011657828578263449,-0.000735227462013504,-0.001832716357826006,0.0007637583774622192,-0.000489157979118466,0.00020886020314666022],[0.004420350599153865,-0.0028121085996702547,-0.006956475320005549,0.0028762035528862953,-0.0018533193110403094,0.0007974879008263192],[0.000788127496107475,-0.0005060820915062883,-0.0012443681897726375,0.0005101139167487881,-0.0003300899894859763,0.00014478866421749646]]"
11438,6,hold_eps003,1,24,0.999996823735662,0.9999947270921292,0.7916666666666666,"[[0.036550075566219274,0.010849013585698277,0.024947376765647906,-0.0486502998665838,-0.013550421815522377,-0.013999984385265217],[0.13644574501624437,0.041610336215154704,0.0949424247080706,-0.183992267504059,-0.050905728268983264,-0.052351373910692375],[0.02387703532945833,0.00755164257348056,0.01705656158886542,-0.03278436521710025,-0.008984869577614008,-0.009181090489990938]]"
11438,6,hold_eps003,2,6,0.9999995904255417,0.9999969516146757,1.0,"[[0.0018525776524702916,-0.003078745300676268,0.004845344849372576,-0.001635843180275849,0.0037926084887699688,-0.0002803934754459524],[0.007127827073873879,-0.01198705060136713,0.01926290369439153,-0.006787688649530345,0.014823963444193731,-0.001176456987891871],[0.00129993900705508,-0.002219231169890719,0.0036610995245593887,-0.0013561307652766627,0.002755983330547111,-0.00023947562208969]]"
11438,6,hold_eps003,3,20,0.999998621945221,0.9999954806724739,0.95,"[[-0.025965235516065072,-0.023475577913286298,0.031990068867856096,0.04715773520613786,-0.016570808130216334,-0.014672030210855004],[-0.09812746572073447,-0.08943613729725561,0.12107465869031386,0.17728914647716443,-0.06183706632180249,-0.05530544714607749],[-0.017466356857721178,-0.016093884176641125,0.02159284689178677,0.03133181968883571,-0.010817103983585919,-0.009807681615092372]]"
11438,6,hold_eps003,4,21,0.9999982899144231,0.9999962704075207,0.9047619047619048,"[[-0.008318657197852311,0.027304670285463094,-0.05777538685689324,0.004238709462482445,0.014689123653609438,0.02234961436562127],[-0.03215801706048725,0.10299064078345184,-0.21873158815840207,0.015767972693085,0.05516564662341829,0.0841029254434175],[-0.0059052450940535895,0.0182852174323195,-0.039031133212293984,0.0027425336928730737,0.009736382075881948,0.014878738743626817]]"
11438,6,hold_eps003,5,12,0.9999906933389024,0.9999724170454249,1.0,"[[-0.0009086596223904713,0.0029141232502880757,-0.003878984824417719,0.00432686996834496,-0.0070947240110111895,0.000677665270816628],[-0.003823313297111159,0.011596086609749307,-0.014750191161333892,0.016790168533564808,-0.027821156219486855,0.0025997895378465016],[-0.000776561425278028,0.0022053975288907975,-0.002646368419199748,0.0030953696525633312,-0.005198629136749265,0.0004714066030626815]]"
11438,6,hold_eps010,0,33,0.9999991951713835,0.9999969338156283,0.5454545454545454,"[[0.0011657828578263449,-0.000735227462013504,-0.001832716357826006,0.0007637583774622192,-0.000489157979118466,0.00020886020314666022],[0.004420350599153865,-0.0028121085996702547,-0.006956475320005549,0.0028762035528862953,-0.0018533193110403094,0.0007974879008263192],[0.000788127496107475,-0.0005060820915062883,-0.0012443681897726375,0.0005101139167487881,-0.0003300899894859763,0.00014478866421749646]]"
11438,6,hold_eps010,1,9,0.999994362057543,0.999986332167441,0.7777777777777778,"[[0.036550075566219274,0.010849013585698277,0.024947376765647906,-0.0486502998665838,-0.013550421815522377,-0.013999984385265217],[0.13644574501624437,0.041610336215154704,0.0949424247080706,-0.183992267504059,-0.050905728268983264,-0.052351373910692375],[0.02387703532945833,0.00755164257348056,0.01705656158886542,-0.03278436521710025,-0.008984869577614008,-0.009181090489990938]]"
11438,6,hold_eps010,2,24,0.999859976147422,0.9995833213986758,0.875,"[[0.0018525776524702916,-0.003078745300676268,0.004845344849372576,-0.001635843180275849,0.0037926084887699688,-0.0002803934754459524],[0.007127827073873879,-0.01198705060136713,0.01926290369439153,-0.006787688649530345,0.014823963444193731,-0.001176456987891871],[0.00129993900705508,-0.002219231169890719,0.0036610995245593887,-0.0013561307652766627,0.002755983330547111,-0.00023947562208969]]"
11438,6,hold_eps010,3,4,0.9999590883802434,0.9999301420940062,0.75,"[[-0.025965235516065072,-0.023475577913286298,0.031990068867856096,0.04715773520613786,-0.016570808130216334,-0.014672030210855004],[-0.09812746572073447,-0.08943613729725561,0.12107465869031386,0.17728914647716443,-0.06183706632180249,-0.05530544714607749],[-0.017466356857721178,-0.016093884176641125,0.02159284689178677,0.03133181968883571,-0.010817103983585919,-0.009807681615092372]]"
11438,6,hold_eps010,4,7,0.999997774374131,0.9999662952849766,1.0,"[[-0.008318657197852311,0.027304670285463094,-0.05777538685689324,0.004238709462482445,0.014689123653609438,0.02234961436562127],[-0.03215801706048725,0.10299064078345184,-0.21873158815840207,0.015767972693085,0.05516564662341829,0.0841029254434175],[-0.0059052450940535895,0.0182852174323195,-0.039031133212293984,0.0027425336928730737,0.009736382075881948,0.014878738743626817]]"
11438,6,hold_eps010,5,15,0.9999501474448884,0.9999101867557281,0.9333333333333333,"[[-0.0009086596223904713,0.0029141232502880757,-0.003878984824417719,0.00432686996834496,-0.0070947240110111895,0.000677665270816628],[-0.003823313297111159,0.011596086609749307,-0.014750191161333892,0.016790168533564808,-0.027821156219486855,0.0025997895378465016],[-0.000776561425278028,0.0022053975288907975,-0.002646368419199748,0.0030953696525633312,-0.005198629136749265,0.0004714066030626815]]"
11603,6,train_eps003,0,54,0.9999999424362049,0.999999850790201,0.5185185185185185,"[[-0.514666616080431,-0.04744652056244457,-0.05231491756530289,-0.43964465324061114,-0.24746113501734276,-0.3531508380717463],[0.033966864926183206,0.0031247086409370802,0.0034250691713467976,0.029048591965271545,0.016317716661855088,0.02332664928022449],[0.014159533979095511,0.001308272514283894,0.001465165886710645,0.012066495718468169,0.0068178425618503945,0.00969833826141495]]"
11603,6,train_eps003,1,53,0.9999999606860378,0.9999998615449456,0.5094339622641509,"[[0.08742804670105044,-0.5921938287828977,0.2760577692211902,-0.07834302685554441,-0.28932880874986205,0.18541849736522734],[-0.005733437894113812,0.039116415825857835,-0.01822499060193876,0.00516441633165179,0.019095934087765738,-0.012260194283864516],[-0.002442329761475162,0.016258763335342097,-0.007594631262219961,0.002163634273085534,0.007959755150695259,-0.0050771642160660725]]"
11603,6,train_eps003,2,55,0.9999999618757333,0.9999999093477077,0.5454545454545454,"[[0.4632581794151744,0.1975700259370472,0.09141481716555697,0.4584091680023966,0.15129263771983845,0.09442492710252041],[-0.03062428957677281,-0.01304924865985438,-0.006021502480599107,-0.030218367878826296,-0.010024416509685498,-0.006184870572918188],[-0.012699678238979089,-0.005425224993799736,-0.0025282076516220907,-0.012653943173334055,-0.0041218843349835315,-0.0026397402784320285]]"
11603,6,train_eps003,3,43,0.9999999549392502,0.9999999236802616,0.5116279069767442,"[[-0.27312675824903365,-0.3146525598866537,-0.7431484362014577,-0.21519614122477465,0.025255267120800725,0.14834912022209115],[0.018018543791667195,0.02082439809964141,0.049061299205068756,0.014192666459421367,-0.0016493020202067849,-0.009842309412514703],[0.007524234722610136,0.008601020547485188,0.020438778131523977,0.005933912196348237,-0.0007181027376482894,-0.004034045557690357]]"
11603,6,train_eps003,4,72,0.9999998011747546,0.999999608585972,1.0,"[[0.0018633903272315669,-0.0003629946336025256,-0.009446918536283362,0.004593457353706643,-0.0004327274176419626,0.0023651894316659397],[-0.00012259826724258255,2.493780762274768e-05,0.0006218797757929613,-0.0003030075938343306,2.7764681025508045e-05,-0.0001554343480458791],[-5.070323349478911e-05,8.049378117344e-06,0.00025824771782778844,-0.0001248818673179745,1.0889573452708403e-05,-6.616406260673228e-05]]"
11603,6,train_eps003,5,43,0.9999999716510353,0.9999998886690066,0.5116279069767442,"[[-0.24364199668069791,0.2823829672207216,-0.4127046579010592,0.3182890904407803,0.5354726926714045,-0.1296394233406477],[0.01607107254348396,-0.018580590980344085,0.027193732923044913,-0.02105626179796325,-0.035355374011508074,0.008566072747370175],[0.006717765786201546,-0.007826837912743387,0.011403871144737347,-0.008704872327691553,-0.014719563768256982,0.0035586089553088316]]"
11603,6,hold_eps003,0,18,0.9999999904232852,0.9999999591558201,0.6666666666666666,"[[-0.514666616080431,-0.04744652056244457,-0.05231491756530289,-0.43964465324061114,-0.24746113501734276,-0.3531508380717463],[0.033966864926183206,0.0031247086409370802,0.0034250691713467976,0.029048591965271545,0.016317716661855088,0.02332664928022449],[0.014159533979095511,0.001308272514283894,0.001465165886710645,0.012066495718468169,0.0068178425618503945,0.00969833826141495]]"
11603,6,hold_eps003,1,16,0.9999999895440812,0.9999998970841274,0.6875,"[[0.08742804670105044,-0.5921938287828977,0.2760577692211902,-0.07834302685554441,-0.28932880874986205,0.18541849736522734],[-0.005733437894113812,0.039116415825857835,-0.01822499060193876,0.00516441633165179,0.019095934087765738,-0.012260194283864516],[-0.002442329761475162,0.016258763335342097,-0.007594631262219961,0.002163634273085534,0.007959755150695259,-0.0050771642160660725]]"
11603,6,hold_eps003,2,13,0.9999998756447037,0.9999997577408475,0.5384615384615384,"[[0.4632581794151744,0.1975700259370472,0.09141481716555697,0.4584091680023966,0.15129263771983845,0.09442492710252041],[-0.03062428957677281,-0.01304924865985438,-0.006021502480599107,-0.030218367878826296,-0.010024416509685498,-0.006184870572918188],[-0.012699678238979089,-0.005425224993799736,-0.0025282076516220907,-0.012653943173334055,-0.0041218843349835315,-0.0026397402784320285]]"
11603,6,hold_eps003,3,9,0.9999999703359983,0.9999998859940301,0.7777777777777778,"[[-0.27312675824903365,-0.3146525598866537,-0.7431484362014577,-0.21519614122477465,0.025255267120800725,0.14834912022209115],[0.018018543791667195,0.02082439809964141,0.049061299205068756,0.014192666459421367,-0.0016493020202067849,-0.009842309412514703],[0.007524234722610136,0.008601020547485188,0.020438778131523977,0.005933912196348237,-0.0007181027376482894,-0.004034045557690357]]"
11603,6,hold_eps003,4,23,0.9999998987352829,0.9999997974205054,1.0,"[[0.0018633903272315669,-0.0003629946336025256,-0.009446918536283362,0.004593457353706643,-0.0004327274176419626,0.0023651894316659397],[-0.00012259826724258255,2.493780762274768e-05,0.0006218797757929613,-0.0003030075938343306,2.7764681025508045e-05,-0.0001554343480458791],[-5.070323349478911e-05,8.049378117344e-06,0.00025824771782778844,-0.0001248818673179745,1.0889573452708403e-05,-6.616406260673228e-05]]"
11603,6,hold_eps003,5,13,0.9999997817972898,0.9999997730114559,0.5384615384615384,"[[-0.24364199668069791,0.2823829672207216,-0.4127046579010592,0.3182890904407803,0.5354726926714045,-0.1296394233406477],[0.01607107254348396,-0.018580590980344085,0.027193732923044913,-0.02105626179796325,-0.035355374011508074,0.008566072747370175],[0.006717765786201546,-0.007826837912743387,0.011403871144737347,-0.008704872327691553,-0.014719563768256982,0.0035586089553088316]]"
11603,6,hold_eps010,0,8,0.9999999851799569,0.9999999340929766,0.625,"[[-0.514666616080431,-0.04744652056244457,-0.05231491756530289,-0.43964465324061114,-0.24746113501734276,-0.3531508380717463],[0.033966864926183206,0.0031247086409370802,0.0034250691713467976,0.029048591965271545,0.016317716661855088,0.02332664928022449],[0.014159533979095511,0.001308272514283894,0.001465165886710645,0.012066495718468169,0.0068178425618503945,0.00969833826141495]]"
11603,6,hold_eps010,1,16,0.9999998838779313,0.9999996038045555,0.625,"[[0.08742804670105044,-0.5921938287828977,0.2760577692211902,-0.07834302685554441,-0.28932880874986205,0.18541849736522734],[-0.005733437894113812,0.039116415825857835,-0.01822499060193876,0.00516441633165179,0.019095934087765738,-0.012260194283864516],[-0.002442329761475162,0.016258763335342097,-0.007594631262219961,0.002163634273085534,0.007959755150695259,-0.0050771642160660725]]"
11603,6,hold_eps010,2,10,0.9999998839352772,0.9999993486050162,0.6,"[[0.4632581794151744,0.1975700259370472,0.09141481716555697,0.4584091680023966,0.15129263771983845,0.09442492710252041],[-0.03062428957677281,-0.01304924865985438,-0.006021502480599107,-0.030218367878826296,-0.010024416509685498,-0.006184870572918188],[-0.012699678238979089,-0.005425224993799736,-0.0025282076516220907,-0.012653943173334055,-0.0041218843349835315,-0.0026397402784320285]]"
11603,6,hold_eps010,3,8,0.9999999554178112,0.9999998468658824,0.625,"[[-0.27312675824903365,-0.3146525598866537,-0.7431484362014577,-0.21519614122477465,0.025255267120800725,0.14834912022209115],[0.018018543791667195,0.02082439809964141,0.049061299205068756,0.014192666459421367,-0.0016493020202067849,-0.009842309412514703],[0.007524234722610136,0.008601020547485188,0.020438778131523977,0.005933912196348237,-0.0007181027376482894,-0.004034045557690357]]"
11603,6,hold_eps010,4,43,0.9999999712296727,0.999999961848519,0.813953488372093,"[[0.0018633903272315669,-0.0003629946336025256,-0.009446918536283362,0.004593457353706643,-0.0004327274176419626,0.0023651894316659397],[-0.00012259826724258255,2.493780762274768e-05,0.0006218797757929613,-0.0003030075938343306,2.7764681025508045e-05,-0.0001554343480458791],[-5.070323349478911e-05,8.049378117344e-06,0.00025824771782778844,-0.0001248818673179745,1.0889573452708403e-05,-6.616406260673228e-05]]"
11603,6,hold_eps010,5,7,0.9999999307336456,0.9999997966133214,0.5714285714285714,"[[-0.24364199668069791,0.2823829672207216,-0.4127046579010592,0.3182890904407803,0.5354726926714045,-0.1296394233406477],[0.01607107254348396,-0.018580590980344085,0.027193732923044913,-0.02105626179796325,-0.035355374011508074,0.008566072747370175],[0.006717765786201546,-0.007826837912743387,0.011403871144737347,-0.008704872327691553,-0.014719563768256982,0.0035586089553088316]]"
11882,6,train_eps003,0,145,,,1.0,"[[0.0013624685146377336,0.0017648985055386784,-0.0018849466706465747,0.00015434373449468326,-0.0017651469658359078,-0.0010479342172835815],[0.004323146741352341,0.0023043334182094827,-0.0023021852265670806,0.0008367067964127923,-0.0035211128335454304,-0.002836382519420628],[0.004033472886326738,0.0023446190359967946,-0.0024456146091299713,0.0007421667203462042,-0.0032431899110140347,-0.0026051698186004384]]"
11882,6,train_eps003,1,40,0.9971966965547561,0.9911193825823705,0.75,"[[-0.11508683848957663,0.04898055022961285,0.508585899616811,0.12971111590886777,-0.6161131680210858,0.08784507938431785],[0.4175999501836606,-0.3226754640762037,-2.615345710115477,-0.7088483230675259,3.7259157871030717,-0.3517482821836661],[0.08979409201833077,-0.461167550846773,-2.802657253593283,-0.8322734544333376,4.7835844552026145,-0.15970226928619424]]"
11882,6,train_eps003,2,32,0.998046164653063,0.9966470522520327,0.625,"[[0.5693471221059275,-0.20473555775149124,-0.24910632147240117,0.6279010108190584,0.1624542516479102,-0.02009823937984057],[-2.920306858159208,0.8729023599325288,1.2956090624978556,-3.180883105738476,-0.7891628331811023,-0.10687982188068686],[-2.976762885009125,0.5188820497678509,1.301055057838106,-3.2265797238071725,-0.643969844057927,-0.5515577017640859]]"
