anchor_id,subtype,original_split,gate_reasons,obj_x,obj_y,speed,anchor_step,phase1_role,replay_complete,keep,keep_reason,label_label_y_cosine,probe_a_on_b_y_cosine,probe_b_on_a_y_cosine,oracle_axis_y_cosine,oracle_axis_y_relative_rmse,axis_repeat_y_cosine,axis_repeat_y_max_abs,probe_a_epsilon_y_cosine,probe_b_epsilon_y_cosine,target_label_norm_ratio,probe_a_epsilon_norm_ratio,probe_b_epsilon_norm_ratio,truth_y_norm,model,model_evaluable,pred_y_norm,y_cosine,sign_agreement,nonzero,analytic_status,closed_loop_status,action_scale,descent_delta,ascent_delta,descent_correct,ascent_correct,truth_y_row,pred_y_row
775,signature_only,test_id,hold_y_cosine|contact_signature_switch,0.302,0.069,0.9,96,frozen_diagnostic_test,True,True,ok,-0.2687500116395551,-0.1421642312063645,-0.07623696212606983,-0.7564418460609587,1.3047314097552283,1.0,0.0,-0.4406020630166971,0.4330811851048741,3.533904000240721,9.212693478049768,3.625963820507941,0.15713274843936162,zero,True,0.0,,0.0,False,ok,zero_gradient,0.01,0.0,0.0,False,False,"[-0.0397755429148674, 0.07378605008125305, -0.010298949666321278, 0.12305609881877899, -0.009170625358819962, -0.04828305542469025]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
775,signature_only,test_id,hold_y_cosine|contact_signature_switch,0.302,0.069,0.9,96,frozen_diagnostic_test,True,True,ok,-0.2687500116395551,-0.1421642312063645,-0.07623696212606983,-0.7564418460609587,1.3047314097552283,1.0,0.0,-0.4406020630166971,0.4330811851048741,3.533904000240721,9.212693478049768,3.625963820507941,0.15713274843936162,global,True,0.011080610565841198,0.18335606373967517,0.8333333333333334,True,ok,ok,0.01,0.00026430012267845146,0.00027034776334375907,False,True,"[-0.0397755429148674, 0.07378605008125305, -0.010298949666321278, 0.12305609881877899, -0.009170625358819962, -0.04828305542469025]","[0.007645588368177414, 0.00048719948972575366, -0.005558035336434841, 0.002847104799002409, -0.004043720196932554, -0.0029560280963778496]"
775,signature_only,test_id,hold_y_cosine|contact_signature_switch,0.302,0.069,0.9,96,frozen_diagnostic_test,True,True,ok,-0.2687500116395551,-0.1421642312063645,-0.07623696212606983,-0.7564418460609587,1.3047314097552283,1.0,0.0,-0.4406020630166971,0.4330811851048741,3.533904000240721,9.212693478049768,3.625963820507941,0.15713274843936162,learned,True,0.00696104159578681,0.22781196596517314,0.8333333333333334,True,ok,ok,0.01,0.00026420767604818946,0.00027055717783254236,False,True,"[-0.0397755429148674, 0.07378605008125305, -0.010298949666321278, 0.12305609881877899, -0.009170625358819962, -0.04828305542469025]","[0.004757661372423172, 0.001840716227889061, -0.002518606372177601, 0.0009783660061657429, -0.0027948638889938593, -0.002705675782635808]"
775,signature_only,test_id,hold_y_cosine|contact_signature_switch,0.302,0.069,0.9,96,frozen_diagnostic_test,True,True,ok,-0.2687500116395551,-0.1421642312063645,-0.07623696212606983,-0.7564418460609587,1.3047314097552283,1.0,0.0,-0.4406020630166971,0.4330811851048741,3.533904000240721,9.212693478049768,3.625963820507941,0.1571327484999112,analytic,True,0.0,,0.0,False,ok,zero_gradient,0.01,0.0,0.0,False,False,"[-0.039775541886202075, 0.07378604919705165, -0.010298949278853083, 0.12305609965853712, -0.009170625350248403, -0.04828305576442713]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
775,signature_only,test_id,hold_y_cosine|contact_signature_switch,0.302,0.069,0.9,96,frozen_diagnostic_test,True,True,ok,-0.2687500116395551,-0.1421642312063645,-0.07623696212606983,-0.7564418460609587,1.3047314097552283,1.0,0.0,-0.4406020630166971,0.4330811851048741,3.533904000240721,9.212693478049768,3.625963820507941,0.15713274843936162,oracle,True,0.15713274843936162,1.0,1.0,True,ok,ok,0.01,0.0002660333913751091,0.00026863117670347094,False,True,"[-0.0397755429148674, 0.07378605008125305, -0.010298949666321278, 0.12305609881877899, -0.009170625358819962, -0.04828305542469025]","[-0.0397755429148674, 0.07378605008125305, -0.010298949666321278, 0.12305609881877899, -0.009170625358819962, -0.04828305542469025]"
803,cross_only,train,cross_epsilon_y_cosine,0.302,0.069,1.0,70,frozen_diagnostic_test,True,True,ok,0.9640701382941844,0.9471820669966634,0.8909902567229073,0.8826852416058801,0.4732256234753307,1.0,0.0,0.07722564658913052,-0.2846863333151664,1.0104368868568179,1.0197348227847038,1.9281172875289538,0.011572880664536206,zero,True,0.0,,0.0,False,ok,zero_gradient,0.01,0.0,0.0,False,False,"[0.009426647797226906, 0.002132758032530546, -0.0033854832872748375, 0.0007003004429861903, -0.0018423035508021712, -0.005017491523176432]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
803,cross_only,train,cross_epsilon_y_cosine,0.302,0.069,1.0,70,frozen_diagnostic_test,True,True,ok,0.9640701382941844,0.9471820669966634,0.8909902567229073,0.8826852416058801,0.4732256234753307,1.0,0.0,0.07722564658913052,-0.2846863333151664,1.0104368868568179,1.0197348227847038,1.9281172875289538,0.011572880664536206,global,True,0.011080610565841198,0.9061784912541239,1.0,True,ok,ok,0.01,-2.7986555579642865e-06,1.3407412787601412e-05,True,True,"[0.009426647797226906, 0.002132758032530546, -0.0033854832872748375, 0.0007003004429861903, -0.0018423035508021712, -0.005017491523176432]","[0.007645588368177414, 0.00048719948972575366, -0.005558035336434841, 0.002847104799002409, -0.004043720196932554, -0.0029560280963778496]"
803,cross_only,train,cross_epsilon_y_cosine,0.302,0.069,1.0,70,frozen_diagnostic_test,True,True,ok,0.9640701382941844,0.9471820669966634,0.8909902567229073,0.8826852416058801,0.4732256234753307,1.0,0.0,0.07722564658913052,-0.2846863333151664,1.0104368868568179,1.0197348227847038,1.9281172875289538,0.011572880664536206,learned,True,0.007958320900797844,0.9666822244590492,1.0,True,ok,ok,0.01,-3.7472147138188985e-06,1.3868879420595587e-05,True,True,"[0.009426647797226906, 0.002132758032530546, -0.0033854832872748375, 0.0007003004429861903, -0.0018423035508021712, -0.005017491523176432]","[0.005721981171518564, 0.0026097430381923914, -0.002957069780677557, 0.0010700258426368237, -0.0023850451689213514, -0.0028645058628171682]"
803,cross_only,train,cross_epsilon_y_cosine,0.302,0.069,1.0,70,frozen_diagnostic_test,True,True,ok,0.9640701382941844,0.9471820669966634,0.8909902567229073,0.8826852416058801,0.4732256234753307,1.0,0.0,0.07722564658913052,-0.2846863333151664,1.0104368868568179,1.0197348227847038,1.9281172875289538,0.011572880655537016,analytic,True,0.0,,0.0,False,ok,zero_gradient,0.01,0.0,0.0,False,False,"[0.009426647683232599, 0.0021327579606286395, -0.0033854833524968805, 0.00070030043294634, -0.0018423035653130151, -0.005017491699215866]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
803,cross_only,train,cross_epsilon_y_cosine,0.302,0.069,1.0,70,frozen_diagnostic_test,True,True,ok,0.9640701382941844,0.9471820669966634,0.8909902567229073,0.8826852416058801,0.4732256234753307,1.0,0.0,0.07722564658913052,-0.2846863333151664,1.0104368868568179,1.0197348227847038,1.9281172875289538,0.011572880664536206,oracle,True,0.011572880664536206,1.0,1.0,True,ok,ok,0.01,-3.2673617460119916e-06,1.4250322928625186e-05,True,True,"[0.009426647797226906, 0.002132758032530546, -0.0033854832872748375, 0.0007003004429861903, -0.0018423035508021712, -0.005017491523176432]","[0.009426647797226906, 0.002132758032530546, -0.0033854832872748375, 0.0007003004429861903, -0.0018423035508021712, -0.005017491523176432]"
819,both,train,hold_y_cosine|cross_epsilon_y_cosine|contact_signature_switch,0.302,0.069,1.0,102,frozen_diagnostic_test,True,True,ok,0.5642923776619684,0.11801084161725794,0.6642110955678656,-0.19162572456316476,1.60434959909068,1.0,0.0,-0.4410251553817111,0.33401321729854366,1.5483238573106466,3.4776056308562584,14.353017275411212,0.04900084941760507,zero,True,0.0,,0.0,False,ok,zero_gradient,0.01,0.0,0.0,False,False,"[-0.010001801885664463, 0.02024822309613228, 0.0015397133538499475, 0.028594419360160828, 0.009617377072572708, -0.03128180280327797]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
819,both,train,hold_y_cosine|cross_epsilon_y_cosine|contact_signature_switch,0.302,0.069,1.0,102,frozen_diagnostic_test,True,True,ok,0.5642923776619684,0.11801084161725794,0.6642110955678656,-0.19162572456316476,1.60434959909068,1.0,0.0,-0.4410251553817111,0.33401321729854366,1.5483238573106466,3.4776056308562584,14.353017275411212,0.04900084941760507,global,True,0.011080610565841198,0.11019001959567457,0.5,True,ok,ok,0.01,-5.698805253752078e-05,6.003606463377302e-05,True,True,"[-0.010001801885664463, 0.02024822309613228, 0.0015397133538499475, 0.028594419360160828, 0.009617377072572708, -0.03128180280327797]","[0.007645588368177414, 0.00048719948972575366, -0.005558035336434841, 0.002847104799002409, -0.004043720196932554, -0.0029560280963778496]"
819,both,train,hold_y_cosine|cross_epsilon_y_cosine|contact_signature_switch,0.302,0.069,1.0,102,frozen_diagnostic_test,True,True,ok,0.5642923776619684,0.11801084161725794,0.6642110955678656,-0.19162572456316476,1.60434959909068,1.0,0.0,-0.4410251553817111,0.33401321729854366,1.5483238573106466,3.4776056308562584,14.353017275411212,0.04900084941760507,learned,True,0.010160007514059544,0.1274773464934938,0.5,True,ok,ok,0.01,-5.6825279519578855e-05,9.582364688845262e-07,True,True,"[-0.010001801885664463, 0.02024822309613228, 0.0015397133538499475, 0.028594419360160828, 0.009617377072572708, -0.03128180280327797]","[0.006580248475074768, 0.0009284598636440933, -0.005864597856998444, 0.002887324197217822, -0.003377521177753806, -0.002219516783952713]"
819,both,train,hold_y_cosine|cross_epsilon_y_cosine|contact_signature_switch,0.302,0.069,1.0,102,frozen_diagnostic_test,True,True,ok,0.5642923776619684,0.11801084161725794,0.6642110955678656,-0.19162572456316476,1.60434959909068,1.0,0.0,-0.4410251553817111,0.33401321729854366,1.5483238573106466,3.4776056308562584,14.353017275411212,0.049000849274228986,analytic,True,0.0,,0.0,False,ok,zero_gradient,0.01,0.0,0.0,False,False,"[-0.010001802178748522, 0.020248223339314947, 0.001539713394126395, 0.02859441892617361, 0.009617376750897716, -0.031281802821190384]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
819,both,train,hold_y_cosine|cross_epsilon_y_cosine|contact_signature_switch,0.302,0.069,1.0,102,frozen_diagnostic_test,True,True,ok,0.5642923776619684,0.11801084161725794,0.6642110955678656,-0.19162572456316476,1.60434959909068,1.0,0.0,-0.4410251553817111,0.33401321729854366,1.5483238573106466,3.4776056308562584,14.353017275411212,0.04900084941760507,oracle,True,0.04900084941760507,1.0,1.0,True,ok,ok,0.01,5.6495981194793106e-05,-5.05016646798139e-05,False,False,"[-0.010001801885664463, 0.02024822309613228, 0.0015397133538499475, 0.028594419360160828, 0.009617377072572708, -0.03128180280327797]","[-0.010001801885664463, 0.02024822309613228, 0.0015397133538499475, 0.028594419360160828, 0.009617377072572708, -0.03128180280327797]"
866,both,train,hold_y_cosine|cross_epsilon_y_cosine|contact_signature_switch,0.302,0.069,1.2,32,frozen_diagnostic_test,True,True,ok,-0.2867823982006232,0.14947873076216744,-0.28094275144750697,-0.43117534717460865,1.6419813662371834,1.0,0.0,0.5717296927857334,-0.7250173942586469,2.315498803972822,2.3514452908314745,2.651557354410852,0.17284955564547394,zero,True,0.0,,0.0,False,ok,zero_gradient,0.01,0.0,0.0,False,False,"[0.06079244241118431, -0.010222730226814747, 0.06419298052787781, -0.12161870300769806, 0.03908626735210419, -0.07508102059364319]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
866,both,train,hold_y_cosine|cross_epsilon_y_cosine|contact_signature_switch,0.302,0.069,1.2,32,frozen_diagnostic_test,True,True,ok,-0.2867823982006232,0.14947873076216744,-0.28094275144750697,-0.43117534717460865,1.6419813662371834,1.0,0.0,0.5717296927857334,-0.7250173942586469,2.315498803972822,2.3514452908314745,2.651557354410852,0.17284955564547394,global,True,0.011080610565841198,-0.09364010670960383,0.3333333333333333,True,ok,ok,0.01,-1.0147802842430404e-05,1.1073366818204183e-05,True,True,"[0.06079244241118431, -0.010222730226814747, 0.06419298052787781, -0.12161870300769806, 0.03908626735210419, -0.07508102059364319]","[0.007645588368177414, 0.00048719948972575366, -0.005558035336434841, 0.002847104799002409, -0.004043720196932554, -0.0029560280963778496]"
866,both,train,hold_y_cosine|cross_epsilon_y_cosine|contact_signature_switch,0.302,0.069,1.2,32,frozen_diagnostic_test,True,True,ok,-0.2867823982006232,0.14947873076216744,-0.28094275144750697,-0.43117534717460865,1.6419813662371834,1.0,0.0,0.5717296927857334,-0.7250173942586469,2.315498803972822,2.3514452908314745,2.651557354410852,0.17284955564547394,learned,True,0.014038020744919777,0.050285645043257984,0.3333333333333333,True,ok,ok,0.01,0.00015879958978075618,1.131381200139038e-05,False,True,"[0.06079244241118431, -0.010222730226814747, 0.06419298052787781, -0.12161870300769806, 0.03908626735210419, -0.07508102059364319]","[0.010774247348308563, 0.0023922447580844164, -0.005555230658501387, 0.0024291216395795345, -0.004511186387389898, -0.004259901121258736]"
