anchor_id,label,label_name,source_subtype,evaluation_role,audit_provenance,trajectory_key,obj_pos,speed,anchor_step,contact_count,X1,X2,X3,split
22113,0,stable_like,stable,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.7,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.31,0.078,0.12]}","[0.31,0.078,0.12]",1.7,50,2,"[0.15106672048568726,1.0941476821899414,-0.42637899518013,0.39902132749557495,0.011680033057928085,-0.02438424527645111,1.3949265480041504,-1.627690076828003,-0.24458326399326324,-0.6574417948722839,0.1848069727420807,-0.39296960830688477,0.3103313744068146,0.08165010809898376,0.12182722985744476,0.9986346159515184,-0.039210527332324045,0.010211454495287863,-0.03297217867801399,0.026347143575549126,0.23150084912776947,0.06490709632635117,-3.7282421588897705,1.0736522674560547,-3.9603769779205322]","[0.15106672048568726,1.0941476821899414,-0.42637899518013,0.39902132749557495,0.011680033057928085,-0.02438424527645111,1.3949265480041504,-1.627690076828003,-0.24458326399326324,-0.6574417948722839,0.1848069727420807,-0.39296960830688477,0.3103313744068146,0.08165010809898376,0.12182722985744476,0.9986346159515184,-0.039210527332324045,0.010211454495287863,-0.03297217867801399,0.026347143575549126,0.23150084912776947,0.06490709632635117,-3.7282421588897705,1.0736522674560547,-3.9603769779205322,-0.019527967628639054,-0.019331658935693354,0.019287608706892907,0.3693929443759684,0.76103145726303,-0.5332728885864737,0.0019631932955235243]","[0.15106672048568726,1.0941476821899414,-0.42637899518013,0.39902132749557495,0.011680033057928085,-0.02438424527645111,1.3949265480041504,-1.627690076828003,-0.24458326399326324,-0.6574417948722839,0.1848069727420807,-0.39296960830688477,0.3103313744068146,0.08165010809898376,0.12182722985744476,0.9986346159515184,-0.039210527332324045,0.010211454495287863,-0.03297217867801399,0.026347143575549126,0.23150084912776947,0.06490709632635117,-3.7282421588897705,1.0736522674560547,-3.9603769779205322,-0.019527967628639054,-0.019331658935693354,0.019287608706892907,0.3693929443759684,0.76103145726303,-0.5332728885864737,0.0019631932955235243,1.7,0.0,0.0,0.0,0.0,0.0]",train
22331,1,both_like,both,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.3,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.31,0.079,0.12]}","[0.31,0.079,0.12]",1.3,76,0,"[0.17539869248867035,1.0558475255966187,-0.43414828181266785,0.3847905099391937,0.01375806424766779,-0.02891424670815468,1.067806363105774,-0.8918152451515198,-0.162643700838089,-0.3675720989704132,0.13717053830623627,-0.29796212911605835,0.309999942779541,0.07900002598762512,0.1199781596660614,0.9999999999994567,-9.215839327220687e-07,-2.465680779549554e-07,4.201870069662154e-07,-5.268324457574636e-05,3.4119279007427394e-05,1.4130314411886502e-05,-0.0017742497147992253,-0.002761164680123329,2.8219594696565764e-06]","[0.17539869248867035,1.0558475255966187,-0.43414828181266785,0.3847905099391937,0.01375806424766779,-0.02891424670815468,1.067806363105774,-0.8918152451515198,-0.162643700838089,-0.3675720989704132,0.13717053830623627,-0.29796212911605835,0.309999942779541,0.07900002598762512,0.1199781596660614,0.9999999999994567,-9.215839327220687e-07,-2.465680779549554e-07,4.201870069662154e-07,-5.268324457574636e-05,3.4119279007427394e-05,1.4130314411886502e-05,-0.0017742497147992253,-0.002761164680123329,2.8219594696565764e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.17539869248867035,1.0558475255966187,-0.43414828181266785,0.3847905099391937,0.01375806424766779,-0.02891424670815468,1.067806363105774,-0.8918152451515198,-0.162643700838089,-0.3675720989704132,0.13717053830623627,-0.29796212911605835,0.309999942779541,0.07900002598762512,0.1199781596660614,0.9999999999994567,-9.215839327220687e-07,-2.465680779549554e-07,4.201870069662154e-07,-5.268324457574636e-05,3.4119279007427394e-05,1.4130314411886502e-05,-0.0017742497147992253,-0.002761164680123329,2.8219594696565764e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0]",train
22369,1,both_like,both,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.4,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.31,0.079,0.12]}","[0.31,0.079,0.12]",1.4,70,1,"[0.17398786544799805,1.0625026226043701,-0.43257251381874084,0.3871327042579651,0.013631811365485191,-0.028589030727744102,1.1500450372695923,-1.0224194526672363,-0.1809927225112915,-0.42055144906044006,0.1494751125574112,-0.3219265639781952,0.3102542757987976,0.08080939203500748,0.12060678005218506,0.9998196145200132,-0.011466806504162855,0.0035726750886642747,-0.014713489129336003,0.02589188702404499,0.14304324984550476,0.02269379422068596,-1.5704282522201538,0.43411415815353394,-2.450543165206909]","[0.17398786544799805,1.0625026226043701,-0.43257251381874084,0.3871327042579651,0.013631811365485191,-0.028589030727744102,1.1500450372695923,-1.0224194526672363,-0.1809927225112915,-0.42055144906044006,0.1494751125574112,-0.3219265639781952,0.3102542757987976,0.08080939203500748,0.12060678005218506,0.9998196145200132,-0.011466806504162855,0.0035726750886642747,-0.014713489129336003,0.02589188702404499,0.14304324984550476,0.02269379422068596,-1.5704282522201538,0.43411415815353394,-2.450543165206909,-0.01992097684341311,-0.020023804476858698,0.019867893039630425,0.46502043447742064,0.588099842603876,-0.6617360279202934,0.0002991405490320176]","[0.17398786544799805,1.0625026226043701,-0.43257251381874084,0.3871327042579651,0.013631811365485191,-0.028589030727744102,1.1500450372695923,-1.0224194526672363,-0.1809927225112915,-0.42055144906044006,0.1494751125574112,-0.3219265639781952,0.3102542757987976,0.08080939203500748,0.12060678005218506,0.9998196145200132,-0.011466806504162855,0.0035726750886642747,-0.014713489129336003,0.02589188702404499,0.14304324984550476,0.02269379422068596,-1.5704282522201538,0.43411415815353394,-2.450543165206909,-0.01992097684341311,-0.020023804476858698,0.019867893039630425,0.46502043447742064,0.588099842603876,-0.6617360279202934,0.0002991405490320176,1.4,0.0,0.0,0.0,0.0,0.0]",train
22443,0,stable_like,stable,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.6,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.31,0.079,0.12]}","[0.31,0.079,0.12]",1.6,54,2,"[0.15352658927440643,1.086618423461914,-0.42777982354164124,0.3962195813655853,0.011926131322979927,-0.0249054916203022,1.3130415678024292,-1.4822965860366821,-0.23255233466625214,-0.6010729074478149,0.17379066348075867,-0.3695391118526459,0.3104100525379181,0.08084817975759506,0.12104596942663193,0.9996647055687834,-0.01937176136200149,0.007373983397082216,-0.015518881102414556,0.038462694734334946,0.2060294896364212,0.10394252836704254,-3.0803232192993164,0.9589991569519043,-3.303637742996216]","[0.15352658927440643,1.086618423461914,-0.42777982354164124,0.3962195813655853,0.011926131322979927,-0.0249054916203022,1.3130415678024292,-1.4822965860366821,-0.23255233466625214,-0.6010729074478149,0.17379066348075867,-0.3695391118526459,0.3104100525379181,0.08084817975759506,0.12104596942663193,0.9996647055687834,-0.01937176136200149,0.007373983397082216,-0.015518881102414556,0.038462694734334946,0.2060294896364212,0.10394252836704254,-3.0803232192993164,0.9589991569519043,-3.303637742996216,-0.019648592294707074,-0.019537835994711504,0.01941628241789772,0.36442130816942003,0.750746230485844,-0.5509784093441273,0.0018137282459065318]","[0.15352658927440643,1.086618423461914,-0.42777982354164124,0.3962195813655853,0.011926131322979927,-0.0249054916203022,1.3130415678024292,-1.4822965860366821,-0.23255233466625214,-0.6010729074478149,0.17379066348075867,-0.3695391118526459,0.3104100525379181,0.08084817975759506,0.12104596942663193,0.9996647055687834,-0.01937176136200149,0.007373983397082216,-0.015518881102414556,0.038462694734334946,0.2060294896364212,0.10394252836704254,-3.0803232192993164,0.9589991569519043,-3.303637742996216,-0.019648592294707074,-0.019537835994711504,0.01941628241789772,0.36442130816942003,0.750746230485844,-0.5509784093441273,0.0018137282459065318,1.6,0.0,0.0,0.0,0.0,0.0]",train
22444,0,stable_like,stable,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.6,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.31,0.079,0.12]}","[0.31,0.079,0.12]",1.6,56,2,"[0.15917296707630157,1.0828874111175537,-0.4283941388130188,0.3947216272354126,0.012381193228065968,-0.02587735652923584,1.3137353658676147,-1.4136158227920532,-0.22625628113746643,-0.574970006942749,0.17358018457889557,-0.3699367642402649,0.3105659484863281,0.08167967945337296,0.12137529999017715,0.999370902382455,-0.02590230433348675,0.009409008633513826,-0.02232354492520384,0.03918100520968437,0.20858213305473328,0.0653439536690712,-3.326140880584717,1.0618585348129272,-3.4482007026672363]","[0.15917296707630157,1.0828874111175537,-0.4283941388130188,0.3947216272354126,0.012381193228065968,-0.02587735652923584,1.3137353658676147,-1.4136158227920532,-0.22625628113746643,-0.574970006942749,0.17358018457889557,-0.3699367642402649,0.3105659484863281,0.08167967945337296,0.12137529999017715,0.999370902382455,-0.02590230433348675,0.009409008633513826,-0.02232354492520384,0.03918100520968437,0.20858213305473328,0.0653439536690712,-3.326140880584717,1.0618585348129272,-3.4482007026672363,-0.019683158828229824,-0.019588839559747107,0.01948223465484647,0.357093825198771,0.7621371920412326,-0.5400286108276253,0.0016621998511254787]","[0.15917296707630157,1.0828874111175537,-0.4283941388130188,0.3947216272354126,0.012381193228065968,-0.02587735652923584,1.3137353658676147,-1.4136158227920532,-0.22625628113746643,-0.574970006942749,0.17358018457889557,-0.3699367642402649,0.3105659484863281,0.08167967945337296,0.12137529999017715,0.999370902382455,-0.02590230433348675,0.009409008633513826,-0.02232354492520384,0.03918100520968437,0.20858213305473328,0.0653439536690712,-3.326140880584717,1.0618585348129272,-3.4482007026672363,-0.019683158828229824,-0.019588839559747107,0.01948223465484647,0.357093825198771,0.7621371920412326,-0.5400286108276253,0.0016621998511254787,1.6,0.0,0.0,0.0,0.0,0.0]",train
22445,0,stable_like,stable,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.6,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.31,0.079,0.12]}","[0.31,0.079,0.12]",1.6,58,2,"[0.16482006013393402,1.0793286561965942,-0.4289904832839966,0.39328840374946594,0.012836621142923832,-0.026848532259464264,1.3140649795532227,-1.3483729362487793,-0.21968750655651093,-0.5501065850257874,0.17360828816890717,-0.3697635531425476,0.31072095036506653,0.08255316317081451,0.12164716422557831,0.9990152704139126,-0.03144798981314778,0.011049720716922016,-0.029281685207777408,0.03848879039287567,0.2226632535457611,0.06182858347892761,-2.5019242763519287,0.7540310025215149,-3.500216484069824]","[0.16482006013393402,1.0793286561965942,-0.4289904832839966,0.39328840374946594,0.012836621142923832,-0.026848532259464264,1.3140649795532227,-1.3483729362487793,-0.21968750655651093,-0.5501065850257874,0.17360828816890717,-0.3697635531425476,0.31072095036506653,0.08255316317081451,0.12164716422557831,0.9990152704139126,-0.03144798981314778,0.011049720716922016,-0.029281685207777408,0.03848879039287567,0.2226632535457611,0.06182858347892761,-2.5019242763519287,0.7540310025215149,-3.500216484069824,-0.019717572397142356,-0.01965056440762714,0.019551237861595766,0.35292137545397234,0.7695099842132566,-0.5322601684738301,0.0014563743025064468]","[0.16482006013393402,1.0793286561965942,-0.4289904832839966,0.39328840374946594,0.012836621142923832,-0.026848532259464264,1.3140649795532227,-1.3483729362487793,-0.21968750655651093,-0.5501065850257874,0.17360828816890717,-0.3697635531425476,0.31072095036506653,0.08255316317081451,0.12164716422557831,0.9990152704139126,-0.03144798981314778,0.011049720716922016,-0.029281685207777408,0.03848879039287567,0.2226632535457611,0.06182858347892761,-2.5019242763519287,0.7540310025215149,-3.500216484069824,-0.019717572397142356,-0.01965056440762714,0.019551237861595766,0.35292137545397234,0.7695099842132566,-0.5322601684738301,0.0014563743025064468,1.6,0.0,0.0,0.0,0.0,0.0]",train
22781,1,both_like,both,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.5,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.31,0.08,0.12]}","[0.31,0.08,0.12]",1.5,74,1,"[0.19693852961063385,1.056701421737671,-0.43328389525413513,0.3843734860420227,0.01543654128909111,-0.03243701905012131,1.2329750061035156,-0.9283098578453064,-0.167323037981987,-0.3855711817741394,0.1599702388048172,-0.3438343107700348,0.3100658357143402,0.08542312681674957,0.1217929795384407,0.9981867455067138,-0.04134784675059537,-4.270637889955681e-05,-0.043744426387480086,0.008729428984224796,0.1747252345085144,0.027432940900325775,-2.5035080909729004,0.18204203248023987,-2.5740528106689453]","[0.19693852961063385,1.056701421737671,-0.43328389525413513,0.3843734860420227,0.01543654128909111,-0.03243701905012131,1.2329750061035156,-0.9283098578453064,-0.167323037981987,-0.3855711817741394,0.1599702388048172,-0.3438343107700348,0.3100658357143402,0.08542312681674957,0.1217929795384407,0.9981867455067138,-0.04134784675059537,-4.270637889955681e-05,-0.043744426387480086,0.008729428984224796,0.1747252345085144,0.027432940900325775,-2.5035080909729004,0.18204203248023987,-2.5740528106689453,-0.019922092187338685,-0.020055909105922216,0.019875390075138662,0.41393991345208014,0.6597004300072359,-0.6272552038042828,0.0002449789026286453]","[0.19693852961063385,1.056701421737671,-0.43328389525413513,0.3843734860420227,0.01543654128909111,-0.03243701905012131,1.2329750061035156,-0.9283098578453064,-0.167323037981987,-0.3855711817741394,0.1599702388048172,-0.3438343107700348,0.3100658357143402,0.08542312681674957,0.1217929795384407,0.9981867455067138,-0.04134784675059537,-4.270637889955681e-05,-0.043744426387480086,0.008729428984224796,0.1747252345085144,0.027432940900325775,-2.5035080909729004,0.18204203248023987,-2.5740528106689453,-0.019922092187338685,-0.020055909105922216,0.019875390075138662,0.41393991345208014,0.6597004300072359,-0.6272552038042828,0.0002449789026286453,1.5,0.0,0.0,0.0,0.0,0.0]",train
22810,0,stable_like,stable,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.6,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.31,0.08,0.12]}","[0.31,0.08,0.12]",1.6,50,2,"[0.1422397643327713,1.094633936882019,-0.4265002906322479,0.39942294359207153,0.01101461797952652,-0.022965891286730766,1.312173843383789,-1.6301268339157104,-0.24485205113887787,-0.6567519307136536,0.17319156229496002,-0.3695405125617981,0.31000474095344543,0.08001112192869186,0.11998940259218216,0.9999999963735031,-7.166329279630331e-05,-4.581321247071675e-05,-4.303040880442641e-06,0.009117724373936653,0.022269010543823242,0.02181094139814377,-0.2836759686470032,-0.1874755471944809,-0.016571294516324997]","[0.1422397643327713,1.094633936882019,-0.4265002906322479,0.39942294359207153,0.01101461797952652,-0.022965891286730766,1.312173843383789,-1.6301268339157104,-0.24485205113887787,-0.6567519307136536,0.17319156229496002,-0.3695405125617981,0.31000474095344543,0.08001112192869186,0.11998940259218216,0.9999999963735031,-7.166329279630331e-05,-4.581321247071675e-05,-4.303040880442641e-06,0.009117724373936653,0.022269010543823242,0.02181094139814377,-0.2836759686470032,-0.1874755471944809,-0.016571294516324997,-0.019627596149337467,-0.019432685447953894,0.019463029176379557,0.42568425762575307,0.6751648760603765,-0.60244941940713,0.001483645522966981]","[0.1422397643327713,1.094633936882019,-0.4265002906322479,0.39942294359207153,0.01101461797952652,-0.022965891286730766,1.312173843383789,-1.6301268339157104,-0.24485205113887787,-0.6567519307136536,0.17319156229496002,-0.3695405125617981,0.31000474095344543,0.08001112192869186,0.11998940259218216,0.9999999963735031,-7.166329279630331e-05,-4.581321247071675e-05,-4.303040880442641e-06,0.009117724373936653,0.022269010543823242,0.02181094139814377,-0.2836759686470032,-0.1874755471944809,-0.016571294516324997,-0.019627596149337467,-0.019432685447953894,0.019463029176379557,0.42568425762575307,0.6751648760603765,-0.60244941940713,0.001483645522966981,1.6,0.0,0.0,0.0,0.0,0.0]",train
22812,0,stable_like,stable,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.6,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.31,0.08,0.12]}","[0.31,0.08,0.12]",1.6,54,2,"[0.1535269170999527,1.0866180658340454,-0.427779883146286,0.39621973037719727,0.011925852857530117,-0.024905972182750702,1.3131296634674072,-1.4822558164596558,-0.23259273171424866,-0.6010317206382751,0.17370809614658356,-0.3696431815624237,0.3102279305458069,0.08087070286273956,0.12056095153093338,0.9999174870851453,-0.010260664040172594,0.004042258163992991,-0.006587711569162233,0.03554842993617058,0.1568196564912796,0.08655677735805511,-3.663184881210327,1.239397644996643,-2.61372971534729]","[0.1535269170999527,1.0866180658340454,-0.427779883146286,0.39621973037719727,0.011925852857530117,-0.024905972182750702,1.3131296634674072,-1.4822558164596558,-0.23259273171424866,-0.6010317206382751,0.17370809614658356,-0.3696431815624237,0.3102279305458069,0.08087070286273956,0.12056095153093338,0.9999174870851453,-0.010260664040172594,0.004042258163992991,-0.006587711569162233,0.03554842993617058,0.1568196564912796,0.08655677735805511,-3.663184881210327,1.239397644996643,-2.61372971534729,-0.019677609720132848,-0.019562341959082782,0.019437605852548286,0.3689360800608229,0.7379761949462201,-0.5650462852917914,0.001746699563227594]","[0.1535269170999527,1.0866180658340454,-0.427779883146286,0.39621973037719727,0.011925852857530117,-0.024905972182750702,1.3131296634674072,-1.4822558164596558,-0.23259273171424866,-0.6010317206382751,0.17370809614658356,-0.3696431815624237,0.3102279305458069,0.08087070286273956,0.12056095153093338,0.9999174870851453,-0.010260664040172594,0.004042258163992991,-0.006587711569162233,0.03554842993617058,0.1568196564912796,0.08655677735805511,-3.663184881210327,1.239397644996643,-2.61372971534729,-0.019677609720132848,-0.019562341959082782,0.019437605852548286,0.3689360800608229,0.7379761949462201,-0.5650462852917914,0.001746699563227594,1.6,0.0,0.0,0.0,0.0,0.0]",train
22815,0,stable_like,stable,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.6,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.31,0.08,0.12]}","[0.31,0.08,0.12]",1.6,60,2,"[0.17046764492988586,1.0759334564208984,-0.42956867814064026,0.39191707968711853,0.01329241506755352,-0.027818644419312477,1.3140814304351807,-1.2863752841949463,-0.21295306086540222,-0.5264223217964172,0.1738608032464981,-0.3690715432167053,0.31061217188835144,0.08319544792175293,0.12153622508049011,0.9991622161387567,-0.030529248219622246,0.009483486960125881,-0.02555179678438396,0.026013027876615524,0.21864673495292664,0.07300279289484024,-2.5262115001678467,0.4864983856678009,-3.4733245372772217]","[0.17046764492988586,1.0759334564208984,-0.42956867814064026,0.39191707968711853,0.01329241506755352,-0.027818644419312477,1.3140814304351807,-1.2863752841949463,-0.21295306086540222,-0.5264223217964172,0.1738608032464981,-0.3690715432167053,0.31061217188835144,0.08319544792175293,0.12153622508049011,0.9991622161387567,-0.030529248219622246,0.009483486960125881,-0.02555179678438396,0.026013027876615524,0.21864673495292664,0.07300279289484024,-2.5262115001678467,0.4864983856678009,-3.4733245372772217,-0.01973629067387678,-0.019772665678111867,0.01956592397215076,0.37302759800218166,0.7138865302249499,-0.5926351601888843,0.0013331702211871743]","[0.17046764492988586,1.0759334564208984,-0.42956867814064026,0.39191707968711853,0.01329241506755352,-0.027818644419312477,1.3140814304351807,-1.2863752841949463,-0.21295306086540222,-0.5264223217964172,0.1738608032464981,-0.3690715432167053,0.31061217188835144,0.08319544792175293,0.12153622508049011,0.9991622161387567,-0.030529248219622246,0.009483486960125881,-0.02555179678438396,0.026013027876615524,0.21864673495292664,0.07300279289484024,-2.5262115001678467,0.4864983856678009,-3.4733245372772217,-0.01973629067387678,-0.019772665678111867,0.01956592397215076,0.37302759800218166,0.7138865302249499,-0.5926351601888843,0.0013331702211871743,1.6,0.0,0.0,0.0,0.0,0.0]",train
22852,0,stable_like,stable,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.7,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.31,0.08,0.12]}","[0.31,0.08,0.12]",1.7,52,2,"[0.15706536173820496,1.0900511741638184,-0.42702633142471313,0.39738258719444275,0.012164689600467682,-0.02541736699640751,1.3952234983444214,-1.5521517992019653,-0.2383991777896881,-0.6290728449821472,0.185334250330925,-0.3926672339439392,0.31044384837150574,0.08233613520860672,0.12132657319307327,0.9994400219355176,-0.02638855654287598,0.0075571989581207045,-0.01913570957719232,0.03856612369418144,0.2163349688053131,0.09940756857395172,-3.5935590267181396,0.9495744109153748,-3.4375967979431152]","[0.15706536173820496,1.0900511741638184,-0.42702633142471313,0.39738258719444275,0.012164689600467682,-0.02541736699640751,1.3952234983444214,-1.5521517992019653,-0.2383991777896881,-0.6290728449821472,0.185334250330925,-0.3926672339439392,0.31044384837150574,0.08233613520860672,0.12132657319307327,0.9994400219355176,-0.02638855654287598,0.0075571989581207045,-0.01913570957719232,0.03856612369418144,0.2163349688053131,0.09940756857395172,-3.5935590267181396,0.9495744109153748,-3.4375967979431152,-0.019618960555380136,-0.019483194194717862,0.019372881024458576,0.35978218417964625,0.7579779167938139,-0.5440829510284559,0.0019136307528242469]","[0.15706536173820496,1.0900511741638184,-0.42702633142471313,0.39738258719444275,0.012164689600467682,-0.02541736699640751,1.3952234983444214,-1.5521517992019653,-0.2383991777896881,-0.6290728449821472,0.185334250330925,-0.3926672339439392,0.31044384837150574,0.08233613520860672,0.12132657319307327,0.9994400219355176,-0.02638855654287598,0.0075571989581207045,-0.01913570957719232,0.03856612369418144,0.2163349688053131,0.09940756857395172,-3.5935590267181396,0.9495744109153748,-3.4375967979431152,-0.019618960555380136,-0.019483194194717862,0.019372881024458576,0.35978218417964625,0.7579779167938139,-0.5440829510284559,0.0019136307528242469,1.7,0.0,0.0,0.0,0.0,0.0]",train
23108,1,both_like,both,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.4,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.31,0.081,0.12]}","[0.31,0.081,0.12]",1.4,72,0,"[0.17893393337726593,1.0599292516708374,-0.4330478310585022,0.38608571887016296,0.01401920709758997,-0.0294397734105587,1.1502081155776978,-0.9759299159049988,-0.17455361783504486,-0.4023689925670624,0.1491178572177887,-0.3215782642364502,0.3100000321865082,0.08099991828203201,0.11997880786657333,0.9999999999999194,1.0570851571855258e-07,1.9754287450267155e-07,3.3337386184936843e-07,6.593579018954188e-05,-8.999105375551153e-06,2.1763264157925732e-05,0.0004245501768309623,0.0034537918400019407,-4.919068487652112e-06]","[0.17893393337726593,1.0599292516708374,-0.4330478310585022,0.38608571887016296,0.01401920709758997,-0.0294397734105587,1.1502081155776978,-0.9759299159049988,-0.17455361783504486,-0.4023689925670624,0.1491178572177887,-0.3215782642364502,0.3100000321865082,0.08099991828203201,0.11997880786657333,0.9999999999999194,1.0570851571855258e-07,1.9754287450267155e-07,3.3337386184936843e-07,6.593579018954188e-05,-8.999105375551153e-06,2.1763264157925732e-05,0.0004245501768309623,0.0034537918400019407,-4.919068487652112e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.17893393337726593,1.0599292516708374,-0.4330478310585022,0.38608571887016296,0.01401920709758997,-0.0294397734105587,1.1502081155776978,-0.9759299159049988,-0.17455361783504486,-0.4023689925670624,0.1491178572177887,-0.3215782642364502,0.3100000321865082,0.08099991828203201,0.11997880786657333,0.9999999999999194,1.0570851571855258e-07,1.9754287450267155e-07,3.3337386184936843e-07,6.593579018954188e-05,-8.999105375551153e-06,2.1763264157925732e-05,0.0004245501768309623,0.0034537918400019407,-4.919068487652112e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0]",train
23150,1,both_like,both,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.5,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.31,0.081,0.12]}","[0.31,0.081,0.12]",1.5,74,1,"[0.1969396322965622,1.0567010641098022,-0.4332832098007202,0.38437342643737793,0.01543522160500288,-0.032438717782497406,1.2329930067062378,-0.9283143281936646,-0.1673264503479004,-0.38557034730911255,0.15995042026042938,-0.3438630700111389,0.31097206473350525,0.08446253836154938,0.12112201750278473,0.9994527542810085,-0.023884504663670578,0.005143841648921954,-0.02229940111679903,0.05135642737150192,0.1806023120880127,0.010814709588885307,-1.4786523580551147,0.5933727025985718,-2.5745091438293457]","[0.1969396322965622,1.0567010641098022,-0.4332832098007202,0.38437342643737793,0.01543522160500288,-0.032438717782497406,1.2329930067062378,-0.9283143281936646,-0.1673264503479004,-0.38557034730911255,0.15995042026042938,-0.3438630700111389,0.31097206473350525,0.08446253836154938,0.12112201750278473,0.9994527542810085,-0.023884504663670578,0.005143841648921954,-0.02229940111679903,0.05135642737150192,0.1806023120880127,0.010814709588885307,-1.4786523580551147,0.5933727025985718,-2.5745091438293457,-0.019968400490858025,-0.020085413111186317,0.01992123873091534,0.44806543867520265,0.6190363670770143,-0.6450049138579412,0.000148910257848911]","[0.1969396322965622,1.0567010641098022,-0.4332832098007202,0.38437342643737793,0.01543522160500288,-0.032438717782497406,1.2329930067062378,-0.9283143281936646,-0.1673264503479004,-0.38557034730911255,0.15995042026042938,-0.3438630700111389,0.31097206473350525,0.08446253836154938,0.12112201750278473,0.9994527542810085,-0.023884504663670578,0.005143841648921954,-0.02229940111679903,0.05135642737150192,0.1806023120880127,0.010814709588885307,-1.4786523580551147,0.5933727025985718,-2.5745091438293457,-0.019968400490858025,-0.020085413111186317,0.01992123873091534,0.44806543867520265,0.6190363670770143,-0.6450049138579412,0.000148910257848911,1.5,0.0,0.0,0.0,0.0,0.0]",train
23180,0,stable_like,stable,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.6,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.31,0.081,0.12]}","[0.31,0.081,0.12]",1.6,52,0,"[0.14788436889648438,1.0905312299728394,-0.42714935541152954,0.39778631925582886,0.011468247510492802,-0.0239383727312088,1.3129903078079224,-1.5542089939117432,-0.2389804720878601,-0.6281683444976807,0.173184335231781,-0.37012457847595215,0.30999982357025146,0.08100009709596634,0.11997849494218826,0.9999999999997959,-3.8880784813947025e-07,4.0589958416595337e-07,3.039587852526272e-07,-5.724926268158015e-06,7.6138680924486835e-06,-1.0795273738040123e-05,-0.00041463522939011455,-0.0002817432687152177,8.394091310037766e-06]","[0.14788436889648438,1.0905312299728394,-0.42714935541152954,0.39778631925582886,0.011468247510492802,-0.0239383727312088,1.3129903078079224,-1.5542089939117432,-0.2389804720878601,-0.6281683444976807,0.173184335231781,-0.37012457847595215,0.30999982357025146,0.08100009709596634,0.11997849494218826,0.9999999999997959,-3.8880784813947025e-07,4.0589958416595337e-07,3.039587852526272e-07,-5.724926268158015e-06,7.6138680924486835e-06,-1.0795273738040123e-05,-0.00041463522939011455,-0.0002817432687152177,8.394091310037766e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.14788436889648438,1.0905312299728394,-0.42714935541152954,0.39778631925582886,0.011468247510492802,-0.0239383727312088,1.3129903078079224,-1.5542089939117432,-0.2389804720878601,-0.6281683444976807,0.173184335231781,-0.37012457847595215,0.30999982357025146,0.08100009709596634,0.11997849494218826,0.9999999999997959,-3.8880784813947025e-07,4.0589958416595337e-07,3.039587852526272e-07,-5.724926268158015e-06,7.6138680924486835e-06,-1.0795273738040123e-05,-0.00041463522939011455,-0.0002817432687152177,8.394091310037766e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0]",train
